representation,sample_index,split,subject,pc1,pc2
private,30486,source,7,7.477779388427734,0.170918807387352
private,30487,source,7,7.488459587097168,0.1720408797264099
private,30488,source,7,7.499507904052734,0.17364536225795746
private,30489,source,7,7.509426116943359,0.17559164762496948
private,30490,source,7,7.516959190368652,0.17709654569625854
private,30491,source,7,7.5237226486206055,0.17867450416088104
private,30492,source,7,7.530582427978516,0.1802048683166504
private,30493,source,7,7.537422180175781,0.1817404329776764
private,30494,source,7,7.542502403259277,0.18290969729423523
private,30495,source,7,7.545934677124023,0.18361015617847443
private,30496,source,7,7.549571990966797,0.18454629182815552
private,30497,source,7,7.553315162658691,0.18544331192970276
private,30498,source,7,7.557849884033203,0.18642590939998627
private,30499,source,7,7.561404228210449,0.18712131679058075
private,30500,source,7,7.5657148361206055,0.18815092742443085
private,30501,source,7,7.567472457885742,0.18864348530769348
private,30502,source,7,7.566309928894043,0.18833720684051514
private,30503,source,7,7.565465927124023,0.18803159892559052
private,30504,source,7,7.562480926513672,0.18777704238891602
private,30505,source,7,7.558812141418457,0.1874786764383316
private,30506,source,7,7.555637359619141,0.18740664422512054
private,30507,source,7,7.551604270935059,0.18734219670295715
private,30508,source,7,7.547548294067383,0.1866302639245987
private,30509,source,7,7.542671203613281,0.18572090566158295
private,30510,source,7,7.538936614990234,0.18492291867733002
private,30511,source,7,7.5367584228515625,0.18437708914279938
private,30512,source,7,7.534878730773926,0.18362590670585632
private,30513,source,7,7.531713485717773,0.18280228972434998
private,30514,source,7,7.528787612915039,0.18165260553359985
private,30515,source,7,7.524321556091309,0.17980146408081055
private,30516,source,7,7.519693374633789,0.17758779227733612
private,30517,source,7,7.515774726867676,0.1756824254989624
private,30518,source,7,7.5101213455200195,0.17325890064239502
private,30519,source,7,7.502951622009277,0.1711871325969696
private,30520,source,7,7.497379302978516,0.16942192614078522
private,30521,source,7,7.494393348693848,0.1680723875761032
private,30522,source,7,7.496617317199707,0.16739292442798615
private,30523,source,7,7.501618385314941,0.16732387244701385
private,30524,source,7,7.508184432983398,0.16724622249603271
private,30525,source,7,7.5134735107421875,0.16733936965465546
private,30526,source,7,7.515754699707031,0.1671140193939209
private,30527,source,7,7.51420783996582,0.16613973677158356
private,30528,source,7,7.516254425048828,0.16588814556598663
private,30529,source,7,7.517515182495117,0.16527427732944489
private,30530,source,7,7.5171098709106445,0.16501109302043915
private,30531,source,7,7.516420364379883,0.16519151628017426
private,30532,source,7,7.515409469604492,0.16540288925170898
private,30533,source,7,7.5142927169799805,0.1653134971857071
private,30534,source,7,7.51346492767334,0.1656057983636856
private,30535,source,7,7.513863563537598,0.16610191762447357
private,30536,source,7,7.515875816345215,0.16617359220981598
private,30537,source,7,7.518693923950195,0.1666308045387268
private,30538,source,7,7.521166801452637,0.16730821132659912
private,30539,source,7,7.523462295532227,0.16751167178153992
private,30540,source,7,7.525059700012207,0.16751357913017273
private,30541,source,7,7.523348808288574,0.1673882007598877
private,30542,source,7,7.5191802978515625,0.1671280413866043
private,30543,source,7,7.516426086425781,0.1671530306339264
private,30544,source,7,7.5134077072143555,0.167154923081398
private,30545,source,7,7.5110673904418945,0.16697779297828674
private,30546,test,8,5.879879951477051,0.37425974011421204
private,30547,test,8,5.8764848709106445,0.3742959201335907
private,30548,test,8,5.871136665344238,0.37433403730392456
private,30549,test,8,5.868782997131348,0.3740690052509308
private,30550,test,8,5.87161922454834,0.3736470937728882
private,30551,test,8,5.873575210571289,0.3732798099517822
private,30552,test,8,5.875936508178711,0.372900128364563
private,30553,test,8,5.876452445983887,0.3726338744163513
private,30554,test,8,5.877814292907715,0.37231767177581787
private,30555,test,8,5.877577781677246,0.372091680765152
private,30556,test,8,5.876552581787109,0.3719336986541748
private,30557,test,8,5.875589370727539,0.3716927766799927
private,30558,test,8,5.8792314529418945,0.3712678551673889
private,30559,test,8,5.88300895690918,0.3708772361278534
private,30560,test,8,5.887020111083984,0.3704720735549927
private,30561,test,8,5.891909599304199,0.37008145451545715
private,30562,test,8,5.894783020019531,0.36970019340515137
private,30563,test,8,5.895865440368652,0.3693930208683014
private,30564,test,8,5.897913932800293,0.3691351115703583
private,30565,test,8,5.896628379821777,0.36900976300239563
private,30566,test,8,5.8949127197265625,0.3689053952693939
private,30567,test,8,5.89161491394043,0.3689148426055908
private,30568,test,8,5.886631965637207,0.36903849244117737
private,30569,test,8,5.8810319900512695,0.3693152666091919
private,30570,test,8,5.873775482177734,0.36980029940605164
private,30571,test,8,5.874215126037598,0.3700155019760132
private,30572,test,8,5.890224456787109,0.3693687915802002
private,30573,test,8,5.90192985534668,0.36918359994888306
private,30574,test,8,5.923122406005859,0.3687872886657715
private,30575,test,8,5.948891639709473,0.3682502210140228
private,30576,test,8,5.965629577636719,0.36830997467041016
private,30577,test,8,5.97921085357666,0.3685086965560913
private,30578,test,8,5.997336387634277,0.3680706024169922
private,30579,test,8,6.013853073120117,0.3673345446586609
private,30580,test,8,6.023143768310547,0.3664624094963074
private,30581,test,8,6.030998229980469,0.3657699525356293
private,30582,test,8,6.061281204223633,0.3632170557975769
private,30583,test,8,6.09592342376709,0.36019691824913025
private,30584,test,8,6.142817497253418,0.3563135862350464
private,30585,test,8,6.195030212402344,0.35121774673461914
private,30586,test,8,6.251960754394531,0.34469813108444214
private,30587,test,8,6.311049461364746,0.3365899622440338
private,30588,test,8,6.341344833374023,0.32961952686309814
private,30589,test,8,6.366708755493164,0.32062575221061707
private,30590,test,8,6.388119697570801,0.3084977865219116
private,30591,test,8,6.399892807006836,0.2961498498916626
private,30592,test,8,6.3972272872924805,0.2873147130012512
private,30593,test,8,6.380061149597168,0.27911806106567383
private,30594,test,8,6.356130599975586,0.27205342054367065
private,30595,test,8,6.329726219177246,0.2668086588382721
private,30596,test,8,6.29880428314209,0.2634878158569336
private,30597,test,8,6.274023056030273,0.2595119774341583
private,30598,test,8,6.250088691711426,0.2565595507621765
private,30599,test,8,6.228207588195801,0.2534469664096832
private,30600,test,8,6.212968826293945,0.24882599711418152
private,30601,test,8,6.198089599609375,0.24532130360603333
private,30602,test,8,6.175551414489746,0.24196603894233704
private,30603,test,8,6.175840377807617,0.240443617105484
private,30604,test,8,6.186753273010254,0.23945610225200653
private,30605,test,8,6.191502571105957,0.23736082017421722
private,30606,test,8,6.187556266784668,0.23474957048892975
private,30607,test,8,6.190031051635742,0.23333218693733215
private,30608,test,8,6.190731048583984,0.23134157061576843
private,30609,test,8,6.188819885253906,0.23057197034358978
private,30610,test,8,6.173567771911621,0.22843995690345764
private,30611,test,8,6.1738739013671875,0.22533173859119415
private,30612,test,8,6.194409370422363,0.22198189795017242
private,30613,test,8,6.202016830444336,0.21987596154212952
private,30614,test,8,6.203989028930664,0.21755452454090118
private,30615,test,8,6.194075584411621,0.21569861471652985
private,30616,test,8,6.185680389404297,0.21369847655296326
private,30617,test,8,6.171217918395996,0.21161669492721558
private,30618,test,8,6.160311698913574,0.209812730550766
private,30619,test,8,6.143436431884766,0.2066805213689804
private,30620,test,8,6.108431816101074,0.20362058281898499
private,30621,test,8,6.071345329284668,0.20085246860980988
private,30622,test,8,6.041948318481445,0.19925637543201447
private,30623,test,8,6.0143842697143555,0.19747616350650787
private,30624,test,8,5.97550106048584,0.19548790156841278
private,30625,test,8,5.945159912109375,0.19419263303279877
private,30626,test,8,5.906055450439453,0.19305352866649628
private,30627,test,8,5.870695114135742,0.19184359908103943
private,30628,test,8,5.841846466064453,0.19133958220481873
private,30629,test,8,5.821845054626465,0.19195614755153656
private,30630,test,8,5.793723106384277,0.1940726637840271
private,30631,test,8,5.76560115814209,0.19522316753864288
private,30632,test,8,5.713848114013672,0.1935761719942093
private,30633,test,8,5.666006088256836,0.19246777892112732
private,30634,test,8,5.656073570251465,0.1964452564716339
private,30635,test,8,5.687952995300293,0.2027047872543335
private,30636,test,8,5.745514869689941,0.20821182429790497
private,30637,test,8,5.8189849853515625,0.21430820226669312
private,30638,test,8,5.888699531555176,0.22170837223529816
private,30639,test,8,5.957930564880371,0.2281816303730011
private,30640,test,8,6.034457206726074,0.23350468277931213
private,30641,test,8,6.108949661254883,0.23518720269203186
private,30642,test,8,6.287619590759277,0.24058863520622253
private,30643,test,8,6.479933738708496,0.2484368532896042
private,30644,test,8,6.611655235290527,0.25646573305130005
private,30645,test,8,6.6952972412109375,0.26537880301475525
private,30646,test,8,6.756344795227051,0.2713034749031067
private,30647,test,8,6.793210983276367,0.27343279123306274
private,30648,test,8,6.822644233703613,0.27450233697891235
private,30649,test,8,6.850951194763184,0.2743466794490814
private,30650,test,8,6.874978065490723,0.2730366885662079
private,30651,test,8,6.895856857299805,0.27144137024879456
private,30652,test,8,6.9207611083984375,0.2685457468032837
private,30653,test,8,6.940356254577637,0.2662509083747864
private,30654,test,8,6.951624870300293,0.2647143602371216
private,30655,test,8,6.955309867858887,0.2635383605957031
private,30656,test,8,6.95761775970459,0.26168501377105713
private,30657,test,8,6.965890884399414,0.2582395076751709
private,30658,test,8,6.97358512878418,0.25499945878982544
private,30659,test,8,6.9804887771606445,0.25166863203048706
private,30660,test,8,6.9848222732543945,0.2491130530834198
private,30661,test,8,6.988377571105957,0.2469038963317871
private,30662,test,8,6.986323356628418,0.24508056044578552
private,30663,test,8,6.973476409912109,0.24386806786060333
private,30664,test,8,6.954831123352051,0.24361677467823029
private,30665,test,8,6.933411598205566,0.24332097172737122
private,30666,test,8,6.915868759155273,0.2428145855665207
private,30667,test,8,6.911008834838867,0.23994918167591095
private,30668,test,8,6.899482727050781,0.2368275672197342
private,30669,test,8,6.881509780883789,0.23472343385219574
private,30670,test,8,6.848788261413574,0.23523420095443726
private,30671,test,8,6.832818031311035,0.2360130399465561
private,30672,test,8,6.824655532836914,0.23603296279907227
private,30673,test,8,6.811339378356934,0.23585107922554016
private,30674,test,8,6.8010759353637695,0.23571965098381042
private,30675,test,8,6.790586471557617,0.23523491621017456
private,30676,test,8,6.781660079956055,0.23449477553367615
private,30677,test,8,6.7713165283203125,0.2332906574010849
private,30678,test,8,6.7525739669799805,0.23311832547187805
private,30679,test,8,6.7289886474609375,0.2342614233493805
private,30680,test,8,6.71452522277832,0.23534849286079407
private,30681,test,8,6.70128059387207,0.23644208908081055
private,30682,test,8,6.680628776550293,0.23923909664154053
private,30683,test,8,6.662975311279297,0.24306486546993256
private,30684,test,8,6.643068313598633,0.24774551391601562
private,30685,test,8,6.6251115798950195,0.2512202262878418
private,30686,test,8,6.6103973388671875,0.2545328736305237
private,30687,test,8,6.594119071960449,0.2581357955932617
private,30688,test,8,6.582531929016113,0.2613016664981842
private,30689,test,8,6.559994697570801,0.2652316093444824
private,30690,test,8,6.552765846252441,0.2686971426010132
private,30691,test,8,6.569653511047363,0.2703094184398651
private,30692,test,8,6.5807085037231445,0.2718198299407959
private,30693,test,8,6.599526405334473,0.27217602729797363
private,30694,test,8,6.623378753662109,0.27155882120132446
private,30695,test,8,6.651144027709961,0.2702876925468445
private,30696,test,8,6.690887451171875,0.2675563097000122
private,30697,test,8,6.722601890563965,0.26554352045059204
private,30698,test,8,6.755011558532715,0.26318079233169556
private,30699,test,8,6.786617279052734,0.26085925102233887
private,30700,test,8,6.808154106140137,0.2595369815826416
private,30701,test,8,6.824750900268555,0.25934600830078125
private,30702,test,8,6.839134216308594,0.25973308086395264
private,30703,test,8,6.853899955749512,0.26045554876327515
private,30704,test,8,6.8649091720581055,0.2613005042076111
private,30705,test,8,6.870792388916016,0.263471394777298
private,30706,test,8,6.866466522216797,0.2668951749801636
private,30707,test,8,6.852862358093262,0.2714475989341736
private,30708,test,8,6.828519821166992,0.277873158454895
private,30709,test,8,6.789004325866699,0.28647667169570923
private,30710,test,8,6.732922554016113,0.2950674295425415
private,30711,test,8,6.670382499694824,0.30408909916877747
private,30712,test,8,6.593152046203613,0.3146321177482605
private,30713,test,8,6.525777816772461,0.32305318117141724
private,30714,test,8,6.471033096313477,0.32870572805404663
private,30715,test,8,6.435334205627441,0.3322935104370117
private,30716,test,8,6.417645454406738,0.33488765358924866
private,30717,test,8,6.41178035736084,0.3363501727581024
private,30718,test,8,6.404748916625977,0.3374936878681183
private,30719,test,8,6.402500152587891,0.3383365273475647
private,30720,test,8,6.401715278625488,0.33874085545539856
private,30721,test,8,6.405753135681152,0.33867543935775757
private,30722,test,8,6.407994270324707,0.3389565646648407
private,30723,test,8,6.410639762878418,0.3391497731208801
private,30724,test,8,6.413378715515137,0.33916017413139343
private,30725,test,8,6.416330337524414,0.33933353424072266
private,30726,test,8,6.421845436096191,0.339402973651886
private,30727,test,8,6.423157691955566,0.33949145674705505
private,30728,test,8,6.424752235412598,0.3394632339477539
private,30729,test,8,6.427453994750977,0.33944737911224365
private,30730,test,8,6.431088447570801,0.3394009470939636
private,30731,test,8,6.434144020080566,0.3394309878349304
private,30732,test,8,6.433856010437012,0.3396494686603546
private,30733,test,8,6.437618255615234,0.3396499752998352
private,30734,test,8,6.437991142272949,0.3399085998535156
private,30735,test,8,6.434610366821289,0.34051692485809326
private,30736,test,8,6.435571670532227,0.34063372015953064
private,30737,test,8,6.4390058517456055,0.3404903709888458
private,30738,test,8,6.4471235275268555,0.34006640315055847
private,30739,test,8,6.4539690017700195,0.3396562933921814
private,30740,test,8,6.458192825317383,0.3394239544868469
private,30741,test,8,6.4592742919921875,0.33926284313201904
private,30742,test,8,6.461151123046875,0.3391224145889282
private,30743,test,8,6.463676452636719,0.3389822542667389
private,30744,test,8,6.4632720947265625,0.3390939235687256
private,30745,test,8,6.462782859802246,0.3391500413417816
private,30746,test,8,6.463330268859863,0.3391045033931732
private,30747,test,8,6.463513374328613,0.3391609191894531
private,30748,test,8,6.463570594787598,0.33929339051246643
private,30749,test,8,6.463769912719727,0.3393861651420593
private,30750,test,8,6.464168548583984,0.3394639492034912
private,30751,test,8,6.459445953369141,0.33987918496131897
private,30752,test,8,6.455060958862305,0.3402424454689026
private,30753,test,8,6.448843002319336,0.3407439887523651
private,30754,test,8,6.440794944763184,0.34123992919921875
private,30755,test,8,6.430527687072754,0.34185975790023804
private,30756,test,8,6.418210983276367,0.34263402223587036
private,30757,test,8,6.405854225158691,0.34348416328430176
private,30758,test,8,6.392928123474121,0.3444220721721649
private,30759,test,8,6.380182266235352,0.34533408284187317
private,30760,test,8,6.366442680358887,0.3463927209377289
private,30761,test,8,6.361681938171387,0.3467974066734314
private,30762,test,8,6.361174583435059,0.34686553478240967
private,30763,test,8,6.3577470779418945,0.3470468521118164
private,30764,test,8,6.3542585372924805,0.3471453785896301
private,30765,test,8,6.351061820983887,0.34726256132125854
private,30766,test,8,6.348239898681641,0.34740540385246277
private,30767,test,8,6.346243858337402,0.34744793176651
private,30768,test,8,6.342345237731934,0.3475801348686218
private,30769,test,8,6.337440490722656,0.34777843952178955
private,30770,test,8,6.33413028717041,0.34792014956474304
private,30771,test,8,6.331360816955566,0.3480086028575897
private,30772,test,8,6.331447601318359,0.34783661365509033
private,30773,test,8,6.333209037780762,0.34760451316833496
private,30774,test,8,6.333403587341309,0.3474360406398773
private,30775,test,8,6.335109710693359,0.3471963703632355
private,30776,test,8,6.335823059082031,0.3469885587692261
private,30777,test,8,6.3341779708862305,0.3469875454902649
private,30778,test,8,6.333301544189453,0.3469656705856323
private,30779,test,8,6.334619522094727,0.34686896204948425
private,30780,test,8,6.334329605102539,0.3468327522277832
private,30781,test,8,7.172981262207031,0.19259966909885406
private,30782,test,8,7.171693801879883,0.19243232905864716
private,30783,test,8,7.167458534240723,0.1919410228729248
private,30784,test,8,7.163479804992676,0.19129692018032074
private,30785,test,8,7.149530410766602,0.1902610957622528
private,30786,test,8,7.143075942993164,0.18948999047279358
private,30787,test,8,7.127979278564453,0.18832765519618988
private,30788,test,8,7.101935386657715,0.18667598068714142
private,30789,test,8,7.083913803100586,0.18609286844730377
private,30790,test,8,7.06512451171875,0.1859498918056488
private,30791,test,8,7.056351661682129,0.18592184782028198
private,30792,test,8,7.046485900878906,0.18545910716056824
private,30793,test,8,7.036170959472656,0.1851327121257782
private,30794,test,8,7.027195930480957,0.18459570407867432
private,30795,test,8,7.013851165771484,0.18371538817882538
private,30796,test,8,6.981137275695801,0.18249715864658356
private,30797,test,8,6.950194358825684,0.1811235100030899
private,30798,test,8,6.91445255279541,0.1798894703388214
private,30799,test,8,6.864957809448242,0.1784801483154297
private,30800,test,8,6.797454833984375,0.17622175812721252
private,30801,test,8,6.723208427429199,0.17326876521110535
private,30802,test,8,6.641915321350098,0.1698542982339859
private,30803,test,8,6.551690101623535,0.16624557971954346
private,30804,test,8,6.411149024963379,0.1619698703289032
private,30805,test,8,6.212985038757324,0.15541598200798035
private,30806,test,8,5.997982025146484,0.15094396471977234
private,30807,test,8,5.7602643966674805,0.14760637283325195
private,30808,test,8,5.519562721252441,0.1443987786769867
private,30809,test,8,5.252835273742676,0.14261862635612488
private,30810,test,8,4.975762367248535,0.13965240120887756
private,30811,test,8,4.689157485961914,0.13629686832427979
private,30812,test,8,4.427515983581543,0.13479751348495483
private,30813,test,8,4.188300132751465,0.1375526487827301
private,30814,test,8,3.889800786972046,0.14733818173408508
private,30815,test,8,3.48114275932312,0.16172140836715698
private,30816,test,8,2.810030698776245,0.1845180243253708
private,30817,test,8,1.9053189754486084,0.19923529028892517
private,30818,test,8,0.7492680549621582,0.2015703320503235
private,30819,test,8,-0.2916076183319092,0.21084219217300415
private,30820,test,8,-1.0619869232177734,0.20449693500995636
private,30821,test,8,-1.9565123319625854,0.08519604802131653
private,30822,test,8,-2.611990451812744,-0.15352264046669006
private,30823,test,8,-3.0474486351013184,-0.3856894075870514
private,30824,test,8,-3.388322353363037,-0.6207097768783569
private,30825,test,8,-3.7272534370422363,-0.8956674337387085
private,30826,test,8,-4.1460747718811035,-1.2898088693618774
private,30827,test,8,-4.6537580490112305,-1.7470920085906982
private,30828,test,8,-4.931493282318115,-2.0088624954223633
private,30829,test,8,-4.8355560302734375,-1.9689252376556396
private,30830,test,8,-4.489184856414795,-1.775817632675171
private,30831,test,8,-4.058890342712402,-1.497391700744629
private,30832,test,8,-3.825193405151367,-1.387203574180603
private,30833,test,8,-3.6622278690338135,-1.3422954082489014
private,30834,test,8,-3.4419538974761963,-1.2995877265930176
private,30835,test,8,-3.2222349643707275,-1.2124831676483154
private,30836,test,8,-3.079969882965088,-1.0875996351242065
private,30837,test,8,-2.9829022884368896,-0.9200760126113892
private,30838,test,8,-2.8233022689819336,-0.8639926910400391
private,30839,test,8,-2.728727340698242,-0.763117790222168
private,30840,test,8,-2.6460301876068115,-0.652540922164917
private,30841,test,8,-2.478693723678589,-0.5203192234039307
private,30842,test,8,-2.147786855697632,-0.33884790539741516
private,30843,test,8,-1.8091503381729126,-0.18783536553382874
private,30844,test,8,-1.4377025365829468,-0.04577159881591797
private,30845,test,8,-1.1040570735931396,0.06498846411705017
private,30846,test,8,-0.7928509712219238,0.14819586277008057
private,30847,test,8,-0.4233822822570801,0.2207530438899994
private,30848,test,8,0.07248711585998535,0.2530517578125
private,30849,test,8,0.44379568099975586,0.25384634733200073
private,30850,test,8,0.8215668201446533,0.2510169744491577
private,30851,test,8,1.225679636001587,0.25549086928367615
private,30852,test,8,1.794140100479126,0.26450103521347046
private,30853,test,8,2.3065550327301025,0.2697722315788269
private,30854,test,8,2.7643067836761475,0.27044448256492615
private,30855,test,8,3.0483977794647217,0.2628796100616455
private,30856,test,8,3.391319513320923,0.25580984354019165
private,30857,test,8,3.6202199459075928,0.24796952307224274
private,30858,test,8,3.710495710372925,0.23803257942199707
private,30859,test,8,3.801835775375366,0.22668825089931488
private,30860,test,8,3.7724478244781494,0.21664224565029144
private,30861,test,8,3.763451337814331,0.21044670045375824
private,30862,test,8,3.6262009143829346,0.2017601728439331
private,30863,test,8,3.4998652935028076,0.19274428486824036
private,30864,test,8,3.4352424144744873,0.1818651258945465
private,30865,test,8,3.3341872692108154,0.16930964589118958
private,30866,test,8,3.254631757736206,0.15805202722549438
private,30867,test,8,3.168938398361206,0.1499430239200592
private,30868,test,8,3.06327748298645,0.139888197183609
private,30869,test,8,2.9296305179595947,0.1304665505886078
private,30870,test,8,2.7252790927886963,0.1144198477268219
private,30871,test,8,2.539991617202759,0.09495815634727478
private,30872,test,8,2.4175517559051514,0.06962087750434875
private,30873,test,8,2.3427417278289795,0.03866511583328247
private,30874,test,8,2.1618926525115967,-0.0038300156593322754
private,30875,test,8,1.9575512409210205,-0.036965757608413696
private,30876,test,8,1.740504503250122,-0.06474584341049194
private,30877,test,8,1.4931800365447998,-0.11831030249595642
private,30878,test,8,1.2614991664886475,-0.175508052110672
private,30879,test,8,1.0188992023468018,-0.25830551981925964
private,30880,test,8,0.8306052684783936,-0.3719956576824188
private,30881,test,8,0.7042484283447266,-0.4682926833629608
private,30882,test,8,0.5837655067443848,-0.5519499778747559
private,30883,test,8,0.43958067893981934,-0.6591968536376953
private,30884,test,8,0.470426082611084,-0.6967021226882935
private,30885,test,8,0.609180212020874,-0.7355095148086548
private,30886,test,8,0.7977068424224854,-0.7238624095916748
private,30887,test,8,1.0351970195770264,-0.6681102514266968
private,30888,test,8,1.183953046798706,-0.618299126625061
private,30889,test,8,1.3222072124481201,-0.5792759656906128
private,30890,test,8,1.4757091999053955,-0.5530163049697876
private,30891,test,8,1.5877416133880615,-0.5594378709793091
private,30892,test,8,1.6177985668182373,-0.5640407800674438
private,30893,test,8,1.6685636043548584,-0.5399376153945923
private,30894,test,8,1.7051208019256592,-0.5101072788238525
private,30895,test,8,1.7766621112823486,-0.4741062819957733
private,30896,test,8,1.8889167308807373,-0.4467238485813141
private,30897,test,8,2.000493288040161,-0.44309791922569275
private,30898,test,8,2.141108274459839,-0.44431397318840027
private,30899,test,8,2.2877213954925537,-0.456797331571579
private,30900,test,8,2.4782488346099854,-0.4787067472934723
private,30901,test,8,2.728040933609009,-0.5090979337692261
private,30902,test,8,3.04150128364563,-0.5425934791564941
private,30903,test,8,3.4376256465911865,-0.5804096460342407
private,30904,test,8,3.754603624343872,-0.6020493507385254
private,30905,test,8,4.155106544494629,-0.6236813068389893
private,30906,test,8,4.46718692779541,-0.6232459545135498
private,30907,test,8,4.766158103942871,-0.6107404232025146
private,30908,test,8,5.18988037109375,-0.5810397863388062
private,30909,test,8,5.582359313964844,-0.5385689735412598
private,30910,test,8,5.912675857543945,-0.4975720942020416
private,30911,test,8,6.152466773986816,-0.5054018497467041
private,30912,test,8,6.380521774291992,-0.4884445369243622
private,30913,test,8,6.671001434326172,-0.3625650107860565
private,30914,test,8,6.894965171813965,-0.25249579548835754
private,30915,test,8,7.035581588745117,-0.1776140034198761
private,30916,test,8,7.088708877563477,-0.12123408913612366
private,30917,test,8,7.065778732299805,-0.08041924238204956
private,30918,test,8,6.975603103637695,-0.04102444648742676
private,30919,test,8,6.891061782836914,-0.003932774066925049
private,30920,test,8,6.801993370056152,0.02384355664253235
private,30921,test,8,6.705788612365723,0.04445147514343262
private,30922,test,8,6.60223388671875,0.058629631996154785
private,30923,test,8,6.50101375579834,0.06732058525085449
private,30924,test,8,6.399798393249512,0.074554443359375
private,30925,test,8,6.309333801269531,0.08389073610305786
private,30926,test,8,6.274736404418945,0.09582269191741943
private,30927,test,8,6.251705169677734,0.10498318076133728
private,30928,test,8,6.244047164916992,0.10812932252883911
private,30929,test,8,6.2825727462768555,0.10791397094726562
private,30930,test,8,6.337240219116211,0.10291478037834167
private,30931,test,8,6.386761665344238,0.09493076801300049
private,30932,test,8,6.475405693054199,0.08605968952178955
private,30933,test,8,6.580318450927734,0.08233851194381714
private,30934,test,8,6.70003604888916,0.08065170049667358
private,30935,test,8,6.857378959655762,0.05872175097465515
private,30936,test,8,7.027878761291504,0.023990720510482788
private,30937,test,8,7.161372184753418,-0.012429952621459961
private,30938,test,8,7.3059539794921875,-0.03715994954109192
private,30939,test,8,7.447212219238281,-0.074024498462677
private,30940,test,8,7.54274845123291,-0.09255596995353699
private,30941,test,8,7.610988616943359,-0.10618069767951965
private,30942,test,8,7.632509231567383,-0.12951311469078064
private,30943,test,8,7.645874977111816,-0.14186468720436096
private,30944,test,8,7.669063568115234,-0.14194926619529724
private,30945,test,8,7.666703224182129,-0.15523770451545715
private,30946,test,8,7.62996768951416,-0.17894378304481506
private,30947,test,8,7.494658470153809,-0.23895493149757385
private,30948,test,8,7.2559309005737305,-0.3383524715900421
private,30949,test,8,7.038980484008789,-0.4456026256084442
private,30950,test,8,6.808727264404297,-0.48337772488594055
private,30951,test,8,6.673425674438477,-0.45138707756996155
private,30952,test,8,6.390539169311523,-0.4285735785961151
private,30953,test,8,6.126208305358887,-0.41610613465309143
private,30954,test,8,5.898975372314453,-0.38956764340400696
private,30955,test,8,5.526361465454102,-0.34351155161857605
private,30956,test,8,5.13885498046875,-0.292195588350296
private,30957,test,8,4.774176597595215,-0.24253031611442566
private,30958,test,8,4.420166015625,-0.20430991053581238
private,30959,test,8,4.272575378417969,-0.16985157132148743
private,30960,test,8,4.365229606628418,-0.13291743397712708
private,30961,test,8,4.60589599609375,-0.10166755318641663
private,30962,test,8,4.967363357543945,-0.08408194780349731
private,30963,test,8,5.31292724609375,-0.06949394941329956
private,30964,test,8,5.721515655517578,-0.06834787130355835
private,30965,test,8,5.93668270111084,-0.07410475611686707
private,30966,test,8,6.093853950500488,-0.08075043559074402
private,30967,test,8,6.185992240905762,-0.09517291188240051
private,30968,test,8,6.241488456726074,-0.10203978419303894
private,30969,test,8,6.248893737792969,-0.10569265484809875
private,30970,test,8,6.310964584350586,-0.08716318011283875
private,30971,test,8,6.305582046508789,-0.08356583118438721
private,30972,test,8,6.507268905639648,-0.049167364835739136
private,30973,test,8,6.70883846282959,-0.01625877618789673
private,30974,test,8,6.843864440917969,0.002727985382080078
private,30975,test,8,6.988339424133301,0.02342340350151062
private,30976,test,8,7.066378593444824,0.03215295076370239
private,30977,test,8,7.203632354736328,0.03595268726348877
private,30978,test,8,7.2579803466796875,0.02970486879348755
private,30979,test,8,7.078827857971191,0.01815330982208252
private,30980,test,8,6.801877975463867,-0.009186714887619019
private,30981,test,8,6.609245300292969,-0.023079752922058105
private,30982,test,8,6.713783264160156,-0.005508512258529663
private,30983,test,8,6.908275604248047,0.058190107345581055
private,30984,test,8,7.15336799621582,0.13339585065841675
private,30985,test,8,7.232017517089844,0.1796061247587204
private,30986,test,8,7.368320465087891,0.21967118978500366
private,30987,test,8,7.476571083068848,0.238789901137352
private,30988,test,8,7.607011795043945,0.2502109706401825
private,30989,test,8,7.711753845214844,0.25642722845077515
private,30990,test,8,7.767778396606445,0.2584074139595032
private,30991,test,8,7.844540596008301,0.2589108347892761
private,30992,test,8,7.90543270111084,0.2577875852584839
private,30993,test,8,7.953191757202148,0.2546117305755615
private,30994,test,8,7.992443084716797,0.25000494718551636
private,30995,test,8,8.070137023925781,0.24478644132614136
private,30996,test,8,8.128010749816895,0.23886987566947937
private,30997,test,8,8.1664457321167,0.23547276854515076
private,30998,test,8,8.19771671295166,0.2335173338651657
private,30999,test,8,8.225451469421387,0.2307180017232895
private,31000,test,8,8.254657745361328,0.22957372665405273
private,31001,test,8,8.276800155639648,0.22839732468128204
private,31002,test,8,8.292848587036133,0.2271900177001953
private,31003,test,8,8.314472198486328,0.22657126188278198
private,31004,test,8,8.338520050048828,0.2262754887342453
private,31005,test,8,8.363587379455566,0.22665157914161682
private,31006,test,8,8.387046813964844,0.22707799077033997
private,31007,test,8,8.409221649169922,0.22711558640003204
private,31008,test,8,8.427061080932617,0.22717595100402832
private,31009,test,8,8.442144393920898,0.2270311564207077
private,31010,test,8,8.453496932983398,0.2271905094385147
private,31011,test,8,8.4573974609375,0.22742360830307007
private,31012,test,8,8.462435722351074,0.22757428884506226
private,31013,test,8,8.465839385986328,0.22829779982566833
private,31014,test,8,-6.102638244628906,-2.837017059326172
